ID,Vessel Type,Average Speed,Top Speed,Laden,X Position,Y Position,Vessel Age,Year of Construction,Beaufort Wind Scale,Crew Size,Hours To Arrival
2463739,Bulk carrier,12.071572800186535,17.153276618340374,True,-827.0459595340157,633.5301968859351,47,1977,4,37,93.72
2848929,Container ship,15.37966498119504,20.46136879934888,True,-218.6466783850475,-127.10828303627682,57,1967,6,254,16.7
1666565,Bulk carrier,11.85414993810631,16.935853756260148,True,-631.3958358004156,-674.6676192834975,5,2019,12,118,203.88
3454646,Oil tanker,8.399528121357053,13.481231939510891,False,-730.8721380789875,454.8233014867317,32,1992,1,164,69.94
534352,Container ship,14.411948022662358,19.493651840816195,True,-386.69886306683964,383.9034387379504,15,2009,9,25,42.14
1028921,Bulk carrier,9.951348220080897,15.033052038234736,True,-674.1669220917717,708.7237883948897,21,2003,11,127,232.85
3520223,Bulk carrier,10.018712152887872,15.10041597104171,False,-699.9698507247397,-929.3365855810451,37,1987,1,157,85.81
1697834,Bulk carrier,11.000651724907906,16.082355543061745,True,-369.2364335824625,444.8838016766417,34,1990,3,173,55.69
998049,Oil tanker,9.036264550845575,14.117968368999414,True,-426.1114889706297,722.8799323715411,3,2021,9,156,96.89
3775213,Oil tanker,8.454539933328023,13.536243751481862,True,-949.1745571461013,883.8856090560755,19,2005,0,290,276.92
2505847,Oil tanker,8.171619309410884,13.253323127564723,False,-634.4239681844115,-301.09079767271487,36,1988,2,238,55.59
1614445,Oil tanker,8.201470320989387,13.283174139143224,False,-393.4471339722227,-330.70645273138985,45,1979,7,62,43.52
1682676,Oil tanker,8.612142824175399,13.693846642329238,False,-310.8208258830017,660.7698919072964,53,1971,4,237,69.04
3443679,Oil tanker,9.82142623761564,14.903130055769477,True,-694.2004415415365,-628.2580453541973,23,2001,1,235,151.95
3117859,Oil tanker,6.758002636196439,11.839706454350278,False,-811.5948187043809,441.2199940726912,47,1977,1,72,122.1
1287063,Oil tanker,8.17715600604315,13.258859824196989,False,-955.4265467464847,-49.342865454975254,59,1965,7,183,116.96
3181096,Oil tanker,9.264536121720367,14.346239939874206,False,-626.4322868109839,654.6459994987335,50,1974,2,319,80.61
564925,Bulk carrier,12.945720945100943,18.027424763254782,True,-469.8917025475354,-364.6840280588144,17,2007,2,174,67.08
3257421,Container ship,15.259025620777301,20.340729438931138,False,-560.1668890198721,-160.47110793331206,20,2004,8,181,36.45
930084,Oil tanker,8.546882553638692,13.62858637179253,True,-174.40125248595052,405.83067162114503,43,1981,4,247,107.91
738210,Oil tanker,8.550352442223137,13.632056260376974,False,-843.7725350188211,-346.7496177221856,10,2014,4,40,69.87
4005576,Container ship,16.04063366950437,21.122337487658207,False,-117.28463173000466,-695.5483463713434,48,1976,6,90,42.4
3869135,Oil tanker,7.545567767962937,12.627271586116775,False,-940.755785861109,-241.0919386962529,8,2016,5,187,93.85
164039,Bulk carrier,9.743676662744564,14.825380480898403,False,-292.01675217282093,-290.3459039658387,3,2021,0,251,38.6
4026902,Container ship,15.107622598394814,20.189326416548653,False,-198.39142064159898,-543.5797652734151,28,1996,4,106,32.07
388233,Oil tanker,8.811094611815662,13.892798429969499,True,-187.6080219893954,183.40976595544907,38,1986,3,321,55.6
2527292,Bulk carrier,12.105352816554257,17.187056634708096,False,-654.4506162697152,982.5337951569677,42,1982,1,107,76.09
855462,Bulk carrier,12.294275278248259,17.375979096402098,True,-268.1741338589287,-804.5353810817018,19,2005,10,48,81.95
3503363,Oil tanker,7.935205193652391,13.016909011806229,True,-274.8635517272521,-961.2946317035518,16,2008,11,238,361.47
2888495,Container ship,15.856225445828558,20.937929263982397,True,-410.60714254260506,649.0053181915341,46,1978,4,98,68.88
1109312,Container ship,15.678201195408077,20.759905013561916,True,-663.6864874843941,847.9541957221049,35,1989,10,292,75.5
1213479,Oil tanker,8.645239108327159,13.726942926480998,False,-351.76035809172356,357.54942962830796,1,2023,4,241,41.39
3185508,Container ship,14.795945927571081,19.87764974572492,False,-302.123432242964,70.14657957720942,11,2013,12,45,33.77
3876793,Container ship,15.30299164211594,20.38469546026978,False,-557.3822111216996,373.67237876132936,19,2005,2,220,36.24
1719212,Bulk carrier,11.080189423303995,16.161893241457832,False,-794.7596624235749,302.2817839271654,48,1976,0,319,53.49
2134219,Bulk carrier,10.398135515501695,15.479839333655534,False,-563.9260137270367,-245.83596478602863,24,2000,10,49,52.19
207361,Oil tanker,8.35966052822955,13.441364346383388,True,-423.91554609750347,-635.1534230302705,10,2014,11,301,166.77
1536049,Container ship,14.01144925616371,19.09315307431755,False,-107.90330820028316,553.26301674674,28,1996,10,195,35.89
3288948,Oil tanker,8.92341456276252,14.005118380916358,False,-438.47647412869446,-726.5480451955295,7,2017,3,247,92.96
3496469,Container ship,16.27751577283979,21.35921959099363,False,-652.01205911186,-648.1276922114823,53,1971,0,266,49.26
3006130,Bulk carrier,12.050639640108606,17.132343458262444,False,-394.7020483467088,-200.9685495855132,47,1977,9,207,30.47
3257775,Oil tanker,9.045494858735221,14.127198676889059,True,-566.3642220768404,533.8856983699447,47,1977,12,276,284.28
2305278,Container ship,15.03828334389726,20.1199871620511,True,-389.5648214943119,155.4892895518924,50,1974,7,140,28.22
3246741,Bulk carrier,10.909742333713346,15.991446151867184,False,-168.97111218167277,-121.74545924334404,2,2022,1,170,18.34
503927,Container ship,14.823140925120724,19.904844743274563,False,-542.0165926901417,-934.3706690695981,54,1970,12,193,138.07
464661,Bulk carrier,11.697848548035822,16.77955236618966,False,-331.0253425965516,31.19499993363911,13,2011,6,290,21.54
1038724,Container ship,14.954143853944911,20.03584767209875,False,-636.4139063184828,584.6163937082492,11,2013,6,96,55.23
2075790,Oil tanker,9.386807838039992,14.46851165619383,True,-145.31402329695106,-122.66957333580058,27,1997,7,49,25.5
2730510,Container ship,16.185345207076754,21.26704902523059,True,-885.6629166851747,982.0625029646781,56,1968,0,312,85.92
1361500,Container ship,15.151185662324883,20.232889480478722,True,-646.3583067777752,356.7781242309495,7,2017,8,209,67.94
1410911,Container ship,15.294375666007328,20.376079484161167,False,-227.76091055677807,-203.4465251425181,42,1982,6,297,17.6
929789,Container ship,14.94230106451827,20.02400488267211,False,-634.869456386001,889.6394607584919,17,2007,5,68,59.96
1838327,Container ship,15.581413180232097,20.663116998385934,True,-888.0497137385648,-759.6821800354717,3,2021,5,87,100.99
2750769,Container ship,16.73826226978306,21.819966087936898,False,-320.66568019114493,-825.7099732973568,5,2019,5,281,49.81
1651142,Container ship,15.300562576081127,20.382266394234964,False,-361.43922006063406,534.0259123961159,51,1973,9,71,35.11
3974122,Bulk carrier,11.536729140110861,16.618432958264698,True,-299.8732053141458,528.2214563525413,38,1986,6,301,54.01
3556459,Oil tanker,8.286522007282338,13.368225825436177,False,-500.45170763155926,780.3717000039285,25,1999,6,26,75.06
443657,Bulk carrier,10.575291450704547,15.656995268858385,False,-350.70946888037315,606.6961277066528,24,2000,9,199,54.71
1932223,Bulk carrier,11.30405219532812,16.38575601348196,True,-732.3739083824223,-760.06711090113,23,2001,0,155,128.94
3963552,Container ship,15.307505345779946,20.389209163933785,False,-386.46605247766547,261.07267932222385,44,1980,10,112,26.19
1775162,Oil tanker,9.28032208905431,14.36202590720815,True,-107.89785410673346,761.6138432385119,56,1968,3,157,143.89
922569,Container ship,15.733888603153337,20.815592421307176,True,-980.4815577255987,625.9147735316403,7,2017,4,27,74.21
1087795,Container ship,15.432183217703075,20.513887035856914,False,-840.3352802572771,150.27832782195628,56,1968,10,96,56.48
2256700,Container ship,14.394158290681766,19.475862108835603,False,-521.9678329200449,588.8478994855573,22,2002,2,285,42.06
2630344,Container ship,13.837826613819278,18.919530431973115,True,-847.6547352543539,299.8726097197707,28,1996,3,49,92.61
3981895,Container ship,14.469019602079658,19.550723420233496,True,-771.4337638932757,684.1522338039795,19,2005,9,293,79.68
1587137,Oil tanker,9.380129097150125,14.461832915303962,True,-227.54471154287876,-477.36267816541056,1,2023,3,28,87.51
3872088,Container ship,14.605575712045836,19.687279530199675,True,-913.1935736731856,857.0650894931373,13,2011,7,290,116.0
2893477,Container ship,15.4823896591648,20.56409347731864,True,-866.4049889621808,-616.830723691346,55,1969,6,27,89.91
189778,Container ship,16.367319059735884,21.44902287788972,False,-984.8519711421578,642.450938403694,34,1990,3,279,58.68
3248956,Container ship,15.440738208007122,20.52244202616096,False,-683.839205413618,998.190270890444,36,1988,6,60,74.59
2249591,Container ship,15.840373386713818,20.922077204867655,True,-554.6079172417315,763.5794753958342,9,2015,9,137,69.09
2564552,Bulk carrier,11.035605325920347,16.117309144074184,True,-907.5656586022598,834.637594964913,6,2018,10,91,178.9
1916117,Bulk carrier,10.584313371053307,15.666017189207146,False,-504.690985109885,589.5057480025575,6,2018,9,276,51.99
2633129,Container ship,16.65463126856121,21.736335086715048,True,-730.8580383590103,-261.1253166183898,55,1969,5,180,48.75
1998669,Oil tanker,8.237812648000894,13.319516466154731,True,-418.0912337534495,-11.517255463961078,1,2023,8,175,58.23
1597983,Container ship,15.458144431354626,20.539848249508463,True,-772.9831582567897,432.50880480630053,11,2013,2,97,58.56
595035,Container ship,16.077959600759336,21.159663418913173,True,-178.61097348940189,320.0550598561806,25,1999,12,286,51.73
3400623,Container ship,15.178628528251638,20.260332346405477,False,-271.5725611572707,-358.97708228119575,57,1967,4,35,24.51
1234283,Bulk carrier,11.086171662344407,16.167875480498246,False,-536.6438964750198,-510.7023828569499,6,2018,8,258,57.13
1386725,Bulk carrier,11.32349804919003,16.40520186734387,False,-678.1856061662256,746.6415911185786,32,1992,1,121,88.56
2441442,Bulk carrier,12.356014540902148,17.437718359055985,False,-400.3131688017148,-641.7825166556863,46,1978,6,48,46.98
1399567,Container ship,15.230985473102242,20.31268929125608,False,-841.3540180157329,-46.95537172604452,33,1991,7,121,51.33
3256065,Bulk carrier,10.614936833841172,15.696640651995011,True,-595.0306275643186,-839.920794072897,5,2019,10,99,184.76
1688353,Container ship,15.556597014814066,20.638300832967904,False,-517.0958061808346,-863.7658031588611,17,2007,2,73,63.54
3228733,Bulk carrier,11.348459437882685,16.430163256036522,False,-652.4479580298159,184.99993771808568,34,1990,8,283,53.05
1456437,Container ship,15.07120594264536,20.152909760799197,True,-552.7090881669609,-366.7599963801314,15,2009,11,163,56.69
2219981,Bulk carrier,10.660154623756878,15.741858441910715,True,-201.37436061636947,707.8756289825078,46,1978,11,174,107.97
2447212,Bulk carrier,11.231872931669681,16.31357674982352,True,-332.48374578859796,725.9817950878914,42,1982,10,66,82.72
2972916,Oil tanker,7.876940944444332,12.958644762598169,False,-197.36248966063204,880.9616498630519,57,1967,6,253,69.91
3768912,Container ship,13.922267222977153,19.003971041130992,False,-110.14999623148367,706.4050437683643,20,2004,8,218,40.04
889705,Bulk carrier,11.870733181105312,16.95243699925915,False,-986.7546797348929,-941.8594077313227,47,1977,8,87,104.67
379651,Container ship,15.016911237001413,20.09861505515525,False,-310.9849927736657,926.3001965627577,7,2017,1,241,57.34
3519147,Bulk carrier,10.59065161868075,15.67235543683459,True,-906.7296801444622,-11.93314721828483,12,2012,0,184,114.11
121993,Bulk carrier,11.187016665233074,16.26872048338691,False,-168.098517950541,-418.28495043105556,4,2020,3,33,29.26
1499165,Container ship,15.179222857555045,20.260926675708884,True,-678.7742263242371,242.0784999786597,42,1982,3,117,57.33
3127153,Oil tanker,8.670961875150375,13.752665693304213,False,-447.7240869171301,474.72839200939643,36,1988,3,25,64.25
3287282,Oil tanker,8.628966479713227,13.710670297867065,False,-426.1678794708944,-559.1984185273093,26,1998,11,264,79.24
2317894,Oil tanker,8.6949297986601,13.776633616813939,True,-239.22194473438515,-873.1100647110992,7,2017,3,197,124.34
3725174,Bulk carrier,10.722676477338318,15.804380295492155,False,-297.58081507706993,562.8787955176106,58,1966,1,225,47.85
3395368,Oil tanker,9.225478802749413,14.307182620903252,False,-190.87528534485693,-237.41444707380685,29,1995,4,183,32.56
1148589,Container ship,15.358650565228555,20.44035438338239,True,-431.0687257647712,562.1387793972667,27,1997,3,324,46.29
3515321,Oil tanker,8.85253547587687,13.934239294030707,False,-249.93716124481205,461.16517694882987,8,2016,6,51,39.41
3304573,Container ship,15.231868907940596,20.313572726094435,False,-512.966714988158,-188.44407981306574,49,1975,10,295,36.01
1875417,Container ship,15.057128439906563,20.1388322580604,False,-439.5625627315686,-248.39787656725946,47,1977,2,135,28.33
3450215,Oil tanker,8.337888229877821,13.41959204803166,True,-735.8203760452466,-177.35916856850145,3,2021,11,270,133.4
2662056,Oil tanker,8.790141186113352,13.87184500426719,True,-228.48866259203282,-558.1761780296051,42,1982,6,23,78.87
2209306,Bulk carrier,10.259199349382069,15.340903167535906,True,-682.0820671104275,-400.5400099345933,41,1983,0,142,106.5
3114981,Container ship,15.922426502953627,21.004130321107464,True,-243.5073471917583,366.3369705276375,-37,2061,6,302,34.31
3091427,Container ship,15.771177739275597,20.852881557429434,False,-571.5838884576011,870.6148904241868,50,1974,6,282,60.53
2887911,Oil tanker,8.277540099878678,13.359243918032515,True,-635.0022590749559,-224.55469810896568,54,1970,0,181,91.81
1175335,Container ship,15.089977247628331,20.17168106578217,True,-177.79319028075088,752.8692758033637,46,1978,6,294,76.97
1805400,Oil tanker,7.51914105237913,12.600844870532967,True,-630.5229800929567,308.3546677129277,59,1965,5,247,149.05
3882808,Bulk carrier,11.114582660723674,16.19628647887751,True,-182.59207103299934,-632.770063073732,14,2010,4,275,71.81
2277750,Oil tanker,9.313519926834928,14.395223744988765,True,-390.915073070502,41.635316163527705,11,2013,6,92,74.64
3376009,Oil tanker,8.900151700212175,13.981855518366014,True,-831.3968416573765,475.87177799716915,50,1974,0,302,178.87
3627353,Container ship,15.502744194253934,20.584448012407773,False,-972.3393084201007,-249.89830376951932,50,1974,6,191,50.94
301695,Container ship,16.280192140990223,21.36189595914406,False,-976.6609194974452,950.598808407444,6,2018,8,192,69.95
2893064,Oil tanker,8.325251652423498,13.406955470577337,False,-518.7906262126394,945.2624603060744,6,2018,8,265,114.31
3355344,Oil tanker,8.716703270986748,13.798407089140586,False,-725.568617576472,39.01647511554802,30,1994,4,320,77.56
3663692,Oil tanker,8.814976230396598,13.896680048550436,True,-572.3632227038769,-443.4536591685734,7,2017,1,74,89.59
2423922,Container ship,14.092112755592968,19.173816573746805,False,-353.3757682931681,845.9127124180816,18,2006,7,284,58.33
243020,Oil tanker,8.111036054608165,13.192739872762004,False,-551.8575479365027,791.8137301817499,26,1998,1,55,100.72
3727584,Bulk carrier,10.783066988842462,15.864770806996301,False,-490.5726743906454,402.9478765531371,49,1975,3,136,44.56
385320,Oil tanker,8.074317088249606,13.156020906403445,False,-920.987744586982,-889.8345492667459,9,2015,12,143,303.32
1982034,Container ship,16.018782308611247,21.100486126765084,True,-263.9232730718894,-597.2267276402313,39,1985,11,158,55.29
436751,Oil tanker,9.020109465335388,14.101813283489225,True,-104.723790736816,105.19530503823103,12,2012,2,253,32.02
1128614,Container ship,15.475206647482059,20.556910465635898,False,-852.1759326723342,754.7763967622725,38,1986,12,28,144.4
590240,Container ship,15.620823108218287,20.702526926372126,True,-237.8129120749511,850.0659441177086,12,2012,4,100,72.25
3594229,Bulk carrier,10.51832621628011,15.60003003443395,False,-443.680550983854,47.52786858854506,25,1999,1,83,31.0
1264566,Container ship,14.435712525815449,19.517416343969288,False,-983.8923798222128,-185.4160740844262,9,2015,2,59,66.79
998851,Container ship,13.502614556759614,18.58431837491345,True,-387.7067131150825,-775.959996552331,48,1976,1,28,69.58
2957165,Container ship,15.467076444501531,20.54878026265537,False,-803.8521709958156,543.9680206200235,41,1983,1,174,62.16
3338114,Bulk carrier,11.558193171775796,16.639896989929635,False,-112.77673997944919,-175.11952762163548,29,1995,8,298,15.66
1245575,Oil tanker,10.063370910054989,15.145074728208826,False,-704.5921731239636,912.1731108106426,20,2004,7,106,89.38
2592621,Oil tanker,8.110017375974328,13.191721194128167,False,-689.4891898756789,-905.3357187156707,46,1978,7,150,139.99
